total_focos,ano,mes,estado
207,2020,1,PI
39,2020,1,PR
7,2020,1,RJ
90,2020,1,RN
96,2020,1,RO
371,2020,1,RR
32,2020,1,RS
35,2020,1,SC
41,2020,1,SE
69,2020,1,SP
341,2020,1,TO
440,2020,2,AC
73,2020,2,AL
1148,2020,2,AM
862,2020,2,AP
210,2020,2,BA
287,2020,2,CE
2,2020,2,DF
1040,2020,2,ES
92,2020,2,GO
491,2020,2,MA
128,2020,2,MG
250,2020,2,MS
806,2020,2,MT
262,2020,2,PA
378,2020,2,PB
38,2020,2,PE
328,2020,2,PI
49,2020,2,PR
10,2020,2,RJ
137,2020,2,RN
86,2020,2,RO
632,2020,2,RR
89,2020,2,RS
36,2020,2,SC
41,2020,2,SE
103,2020,2,SP
522,2020,2,TO
772,2020,3,AC
123,2020,3,AL
1148,2020,3,AM
756,2020,3,AP
116,2020,3,BA
193,2020,3,CE
675,2020,3,ES
124,2020,3,GO
949,2020,3,MA
86,2020,3,MG
575,2020,3,MS
1270,2020,3,MT
321,2020,3,PA
874,2020,3,PB
18,2020,3,PE
469,2020,3,PI
147,2020,3,PR
6,2020,3,RJ
544,2020,3,RN
137,2020,3,RO
1295,2020,3,RR
227,2020,3,RS
132,2020,3,SC
193,2020,3,SE
127,2020,3,SP
1543,2020,3,TO
476,2020,4,AC
24,2020,4,AL
928,2020,4,AM
742,2020,4,AP
101,2020,4,BA
56,2020,4,CE
5,2020,4,DF
116,2020,4,ES
156,2020,4,GO
1085,2020,4,MA
83,2020,4,MG
813,2020,4,MS
992,2020,4,MT
385,2020,4,PA
292,2020,4,PB
38,2020,4,PE
324,2020,4,PI
309,2020,4,PR
10,2020,4,RJ
174,2020,4,RN
154,2020,4,RO
629,2020,4,RR
457,2020,4,RS
308,2020,4,SC
40,2020,4,SE
252,2020,4,SP
2193,2020,4,TO
421,2020,5,AC
4,2020,5,AL
500,2020,5,AM
551,2020,5,AP
102,2020,5,BA
44,2020,5,CE
5,2020,5,DF
49,2020,5,ES
150,2020,5,GO
1323,2020,5,MA
166,2020,5,MG
355,2020,5,MS
951,2020,5,MT
213,2020,5,PA
156,2020,5,PB
51,2020,5,PE
435,2020,5,PI
319,2020,5,PR
26,2020,5,RJ
86,2020,5,RN
187,2020,5,RO
267,2020,5,RR
423,2020,5,RS
286,2020,5,SC
13,2020,5,SE
262,2020,5,SP
1376,2020,5,TO
220,2020,6,AC
6,2020,6,AL
291,2020,6,AM
129,2020,6,AP
246,2020,6,BA
198,2020,6,CE
11,2020,6,DF
91,2020,6,ES
314,2020,6,GO
1565,2020,6,MA
272,2020,6,MG
508,2020,6,MS
1960,2020,6,MT
547,2020,6,PA
40,2020,6,PB
92,2020,6,PE
586,2020,6,PI
238,2020,6,PR
40,2020,6,RJ
105,2020,6,RN
219,2020,6,RO
225,2020,6,RR
158,2020,6,RS
102,2020,6,SC
262,2020,6,SP
1861,2020,6,TO
634,2020,7,AC
10,2020,7,AL
2190,2020,7,AM
75,2020,7,AP
348,2020,7,BA
242,2020,7,CE
25,2020,7,DF
101,2020,7,ES
402,2020,7,GO
4048,2020,7,MA
536,2020,7,MG
1305,2020,7,MS
2429,2020,7,MT
2721,2020,7,PA
21,2020,7,PB
133,2020,7,PE
1588,2020,7,PI
337,2020,7,PR
130,2020,7,RJ
503,2020,7,RN
607,2020,7,RO
242,2020,7,RR
201,2020,7,RS
89,2020,7,SC
3,2020,7,SE
558,2020,7,SP
2730,2020,7,TO
4600,2020,8,AC
10,2020,8,AL
8305,2020,8,AM
430,2020,8,AP
441,2020,8,BA
1283,2020,8,CE
22,2020,8,DF
46,2020,8,ES
964,2020,8,GO
5983,2020,8,MA
1155,2020,8,MG
2508,2020,8,MS
10430,2020,8,MT
11043,2020,8,PA
70,2020,8,PB
1017,2020,8,PE
3034,2020,8,PI
801,2020,8,PR
162,2020,8,RJ
686,2020,8,RN
3841,2020,8,RO
1036,2020,8,RR
1404,2020,8,RS
977,2020,8,SC
2,2020,8,SE
1111,2020,8,SP
5207,2020,8,TO
3831,2020,9,AC
5,2020,9,AL
4501,2020,9,AM
365,2020,9,AP
1925,2020,9,BA
791,2020,9,CE
83,2020,9,DF
207,2020,9,ES
1825,2020,9,GO
6869,2020,9,MA
3488,2020,9,MG
3097,2020,9,MS
20312,2020,9,MT
11002,2020,9,PA
171,2020,9,PB
1044,2020,9,PE
4386,2020,9,PI
702,2020,9,PR
237,2020,9,RJ
485,2020,9,RN
4603,2020,9,RO
532,2020,9,RR
263,2020,9,RS
203,2020,9,SC
1,2020,9,SE
2254,2020,9,SP
7552,2020,9,TO
1972,2020,10,AC
28,2020,10,AL
1506,2020,10,AM
716,2020,10,AP
3675,2020,10,BA
1015,2020,10,CE
39,2020,10,DF
195,2020,10,ES
1622,2020,10,GO
4114,2020,10,MA
2408,2020,10,MG
1949,2020,10,MS
5259,2020,10,MT
8143,2020,10,PA
259,2020,10,PB
985,2020,10,PE
4207,2020,10,PI
352,2020,10,PR
52,2020,10,RJ
310,2020,10,RN
2566,2020,10,RO
445,2020,10,RR
196,2020,10,RS
172,2020,10,SC
4,2020,10,SE
995,2020,10,SP
6620,2020,10,TO
468,2020,11,AC
11,2020,11,AL
831,2020,11,AM
251,2020,11,AP
450,2020,11,BA
1322,2020,11,CE
1,2020,11,DF
140,2020,11,ES
229,2020,11,GO
2868,2020,11,MA
281,2020,11,MG
299,2020,11,MS
1919,2020,11,MT
3202,2020,11,PA
198,2020,11,PB
444,2020,11,PE
1362,2020,11,PI
186,2020,11,PR
9,2020,11,RJ
207,2020,11,RN
589,2020,11,RO
992,2020,11,RR
110,2020,11,RS
69,2020,11,SC
3,2020,11,SE
115,2020,11,SP
1431,2020,11,TO
67,2020,12,AC
33,2020,12,AL
616,2020,12,AM
83,2020,12,AP
258,2020,12,BA
1005,2020,12,CE
1,2020,12,DF
260,2020,12,ES
70,2020,12,GO
1366,2020,12,MA
97,2020,12,MG
195,2020,12,MS
612,2020,12,MT
2347,2020,12,PA
200,2020,12,PB
235,2020,12,PE
585,2020,12,PI
40,2020,12,PR
4,2020,12,RJ
169,2020,12,RN
257,2020,12,RO
145,2020,12,RR
52,2020,12,RS
16,2020,12,SC
16,2020,12,SE
15,2020,12,SP
520,2020,12,TO
124,2021,1,AC
47,2021,1,AL
1143,2021,1,AM
94,2021,1,AP
227,2021,1,BA
309,2021,1,CE
493,2021,1,ES
63,2021,1,GO
339,2021,1,MA
101,2021,1,MG
44,2021,1,MS
479,2021,1,MT
366,2021,1,PA
101,2021,1,PB
130,2021,1,PE
183,2021,1,PI
16,2021,1,PR
18,2021,1,RJ
74,2021,1,RN
87,2021,1,RO
113,2021,1,RR
54,2021,1,RS
5,2021,1,SC
18,2021,1,SE
29,2021,1,SP
218,2021,1,TO
109,2021,2,AC
72,2021,2,AL
743,2021,2,AM
558,2021,2,AP
109,2021,2,BA
282,2021,2,CE
430,2021,2,ES
89,2021,2,GO
239,2021,2,MA
77,2021,2,MG
136,2021,2,MS
578,2021,2,MT
355,2021,2,PA
175,2021,2,PB
59,2021,2,PE
165,2021,2,PI
103,2021,2,PR
4,2021,2,RJ
65,2021,2,RN
120,2021,2,RO
238,2021,2,RR
49,2021,2,RS
63,2021,2,SC
41,2021,2,SE
72,2021,2,SP
208,2021,2,TO
468,2021,3,AC
98,2021,3,AL
629,2021,3,AM
562,2021,3,AP
537,2021,3,BA
33,2021,3,CE
407,2021,3,ES
86,2021,3,GO
172,2021,3,MA
244,2021,3,MG
129,2021,3,MS
518,2021,3,MT
129,2021,3,PA
301,2021,3,PB
52,2021,3,PE
189,2021,3,PI
77,2021,3,PR
16,2021,3,RJ
66,2021,3,RN
132,2021,3,RO
365,2021,3,RR
91,2021,3,RS
68,2021,3,SC
158,2021,3,SE
98,2021,3,SP
274,2021,3,TO
109,2021,4,AC
39,2021,4,AL
516,2021,4,AM
103,2021,4,AP
187,2021,4,BA
29,2021,4,CE
4,2021,4,DF
144,2021,4,ES
110,2021,4,GO
207,2021,4,MA
150,2021,4,MG
193,2021,4,MS
631,2021,4,MT
102,2021,4,PA
34,2021,4,PB
36,2021,4,PE
340,2021,4,PI
228,2021,4,PR
7,2021,4,RJ
31,2021,4,RN
154,2021,4,RO
297,2021,4,RR
229,2021,4,RS
199,2021,4,SC
27,2021,4,SE
69,2021,4,SP
406,2021,4,TO
126,2021,5,AC
5,2021,5,AL
153,2021,5,AM
46,2021,5,AP
452,2021,5,BA
41,2021,5,CE
9,2021,5,DF
112,2021,5,ES
255,2021,5,GO
729,2021,5,MA
382,2021,5,MG
215,2021,5,MS
1149,2021,5,MT
221,2021,5,PA
14,2021,5,PB
47,2021,5,PE
346,2021,5,PI
280,2021,5,PR
15,2021,5,RJ
21,2021,5,RN
186,2021,5,RO
168,2021,5,RR
290,2021,5,RS
181,2021,5,SC
2,2021,5,SE
140,2021,5,SP
1122,2021,5,TO
107,2021,6,AC
3,2021,6,AL
112,2021,6,AM
62,2021,6,AP
374,2021,6,BA
69,2021,6,CE
10,2021,6,DF
91,2021,6,ES
401,2021,6,GO
1115,2021,6,MA
519,2021,6,MG
257,2021,6,MS
2185,2021,6,MT
437,2021,6,PA
23,2021,6,PB
43,2021,6,PE
640,2021,6,PI
106,2021,6,PR
25,2021,6,RJ
59,2021,6,RN
213,2021,6,RO
100,2021,6,RR
46,2021,6,RS
26,2021,6,SC
3,2021,6,SE
136,2021,6,SP
1388,2021,6,TO
818,2021,7,AC
7,2021,7,AL
1382,2021,7,AM
151,2021,7,AP
738,2021,7,BA
210,2021,7,CE
38,2021,7,DF
144,2021,7,ES
627,2021,7,GO
2699,2021,7,MA
1302,2021,7,MG
916,2021,7,MS
1715,2021,7,MT
1477,2021,7,PA
24,2021,7,PB
197,2021,7,PE
1798,2021,7,PI
598,2021,7,PR
129,2021,7,RJ
333,2021,7,RN
1731,2021,7,RO
510,2021,7,RR
504,2021,7,RS
481,2021,7,SC
13,2021,7,SE
808,2021,7,SP
3186,2021,7,TO
3983,2021,8,AC
11,2021,8,AL
8872,2021,8,AM
297,2021,8,AP
1477,2021,8,BA
1007,2021,8,CE
50,2021,8,DF
198,2021,8,ES
1056,2021,8,GO
5103,2021,8,MA
1942,2021,8,MG
2646,2021,8,MS
6617,2021,8,MT
8001,2021,8,PA
37,2021,8,PB
898,2021,8,PE
3735,2021,8,PI
1195,2021,8,PR
165,2021,8,RJ
533,2021,8,RN
6237,2021,8,RO
792,2021,8,RR
600,2021,8,RS
843,2021,8,SC
5,2021,8,SE
2277,2021,8,SP
5006,2021,8,TO
4351,2021,9,AC
18,2021,9,AL
2985,2021,9,AM
301,2021,9,AP
6519,2021,9,BA
768,2021,9,CE
141,2021,9,DF
255,2021,9,ES
2634,2021,9,GO
3283,2021,9,MA
5640,2021,9,MG
2739,2021,9,MS
5602,2021,9,MT
3864,2021,9,PA
110,2021,9,PB
1106,2021,9,PE
6069,2021,9,PI
725,2021,9,PR
105,2021,9,RJ
258,2021,9,RN
2898,2021,9,RO
437,2021,9,RR
183,2021,9,RS
271,2021,9,SC
1663,2021,9,SP
3400,2021,9,TO
1385,2021,10,AC
18,2021,10,AL
1929,2021,10,AM
479,2021,10,AP
3637,2021,10,BA
997,2021,10,CE
7,2021,10,DF
214,2021,10,ES
576,2021,10,GO
3516,2021,10,MA
1632,2021,10,MG
1695,2021,10,MS
2358,2021,10,MT
4320,2021,10,PA
255,2021,10,PB
750,2021,10,PE
3636,2021,10,PI
55,2021,10,PR
5,2021,10,RJ
282,2021,10,RN
1862,2021,10,RO
222,2021,10,RR
167,2021,10,RS
20,2021,10,SC
6,2021,10,SE
95,2021,10,SP
2631,2021,10,TO
173,2021,11,AC
20,2021,11,AL
710,2021,11,AM
165,2021,11,AP
139,2021,11,BA
1716,2021,11,CE
331,2021,11,ES
71,2021,11,GO
2645,2021,11,MA
140,2021,11,MG
205,2021,11,MS
443,2021,11,MT
3680,2021,11,PA
341,2021,11,PB
320,2021,11,PE
796,2021,11,PI
210,2021,11,PR
11,2021,11,RJ
140,2021,11,RN
174,2021,11,RO
376,2021,11,RR
145,2021,11,RS
108,2021,11,SC
9,2021,11,SE
41,2021,11,SP
467,2021,11,TO
125,2021,12,AC
18,2021,12,AL
678,2021,12,AM
142,2021,12,AP
66,2021,12,BA
864,2021,12,CE
302,2021,12,ES
52,2021,12,GO
1617,2021,12,MA
45,2021,12,MG
202,2021,12,MS
245,2021,12,MT
763,2021,12,PA
144,2021,12,PB
128,2021,12,PE
336,2021,12,PI
105,2021,12,PR
2,2021,12,RJ
91,2021,12,RN
107,2021,12,RO
305,2021,12,RR
87,2021,12,RS
86,2021,12,SC
10,2021,12,SE
41,2021,12,SP
877,2021,12,TO
192,2022,1,AC
41,2022,1,AL
1147,2022,1,AM
1129,2022,1,AP
155,2022,1,BA
407,2022,1,CE
911,2022,1,ES
69,2022,1,GO
877,2022,1,MA
182,2022,1,MG
205,2022,1,MS
556,2022,1,MT
525,2022,1,PA
131,2022,1,PB
112,2022,1,PE
287,2022,1,PI
55,2022,1,PR
16,2022,1,RJ
55,2022,1,RN
194,2022,1,RO
685,2022,1,RR
174,2022,1,RS
42,2022,1,SC
6,2022,1,SE
76,2022,1,SP
1680,2022,1,TO
275,2022,2,AC
63,2022,2,AL
617,2022,2,AM
1275,2022,2,AP
145,2022,2,BA
296,2022,2,CE
405,2022,2,ES
96,2022,2,GO
586,2022,2,MA
97,2022,2,MG
182,2022,2,MS
472,2022,2,MT
428,2022,2,PA
340,2022,2,PB
31,2022,2,PE
175,2022,2,PI
92,2022,2,PR
4,2022,2,RJ
77,2022,2,RN
115,2022,2,RO
480,2022,2,RR
135,2022,2,RS
80,2022,2,SC
24,2022,2,SE
120,2022,2,SP
663,2022,2,TO
239,2022,3,AC
36,2022,3,AL
595,2022,3,AM
239,2022,3,AP
239,2022,3,BA
16,2022,3,CE
6,2022,3,DF
190,2022,3,ES
120,2022,3,GO
144,2022,3,MA
190,2022,3,MG
106,2022,3,MS
543,2022,3,MT
202,2022,3,PA
114,2022,3,PB
11,2022,3,PE
120,2022,3,PI
39,2022,3,PR
30,2022,3,RJ
121,2022,3,RN
109,2022,3,RO
350,2022,3,RR
71,2022,3,RS
30,2022,3,SC
68,2022,3,SE
64,2022,3,SP
366,2022,3,TO
28,2022,4,AC
4,2022,4,AL
211,2022,4,AM
36,2022,4,AP
108,2022,4,BA
9,2022,4,CE
4,2022,4,DF
44,2022,4,ES
124,2022,4,GO
121,2022,4,MA
143,2022,4,MG
100,2022,4,MS
526,2022,4,MT
42,2022,4,PA
2,2022,4,PB
8,2022,4,PE
70,2022,4,PI
61,2022,4,PR
12,2022,4,RJ
4,2022,4,RN
58,2022,4,RO
105,2022,4,RR
56,2022,4,RS
76,2022,4,SC
7,2022,4,SE
47,2022,4,SP
340,2022,4,TO
139,2022,5,AC
5,2022,5,AL
361,2022,5,AM
62,2022,5,AP
397,2022,5,BA
16,2022,5,CE
14,2022,5,DF
100,2022,5,ES
415,2022,5,GO
633,2022,5,MA
319,2022,5,MG
333,2022,5,MS
2533,2022,5,MT
247,2022,5,PA
8,2022,5,PB
31,2022,5,PE
344,2022,5,PI
123,2022,5,PR
20,2022,5,RJ
29,2022,5,RN
196,2022,5,RO
99,2022,5,RR
36,2022,5,RS
87,2022,5,SC
14,2022,5,SE
139,2022,5,SP
1399,2022,5,TO
147,2022,6,AC
1,2022,6,AL
169,2022,6,AM
49,2022,6,AP
633,2022,6,BA
101,2022,6,CE
17,2022,6,DF
108,2022,6,ES
394,2022,6,GO
1302,2022,6,MA
665,2022,6,MG
191,2022,6,MS
2210,2022,6,MT
567,2022,6,PA
13,2022,6,PB
84,2022,6,PE
462,2022,6,PI
110,2022,6,PR
45,2022,6,RJ
71,2022,6,RN
167,2022,6,RO
84,2022,6,RR
33,2022,6,RS
40,2022,6,SC
2,2022,6,SE
90,2022,6,SP
1499,2022,6,TO
517,2022,7,AC
2,2022,7,AL
1539,2022,7,AM
68,2022,7,AP
534,2022,7,BA
222,2022,7,CE
60,2022,7,DF
124,2022,7,ES
553,2022,7,GO
2898,2022,7,MA
990,2022,7,MG
443,2022,7,MS
1919,2022,7,MT
1694,2022,7,PA
22,2022,7,PB
214,2022,7,PE
1049,2022,7,PI
311,2022,7,PR
180,2022,7,RJ
190,2022,7,RN
790,2022,7,RO
289,2022,7,RR
106,2022,7,RS
230,2022,7,SC
1,2022,7,SE
345,2022,7,SP
2228,2022,7,TO
3034,2022,8,AC
7,2022,8,AL
8385,2022,8,AM
189,2022,8,AP
983,2022,8,BA
918,2022,8,CE
55,2022,8,DF
254,2022,8,ES
975,2022,8,GO
4881,2022,8,MA
1125,2022,8,MG
230,2022,8,MS
7699,2022,8,MT
12515,2022,8,PA
61,2022,8,PB
772,2022,8,PE
2813,2022,8,PI
509,2022,8,PR
181,2022,8,RJ
486,2022,8,RN
4010,2022,8,RO
551,2022,8,RR
508,2022,8,RS
425,2022,8,SC
8,2022,8,SE
315,2022,8,SP
3534,2022,8,TO
7128,2022,9,AC
20,2022,9,AL
8903,2022,9,AM
417,2022,9,AP
2784,2022,9,BA
904,2022,9,CE
85,2022,9,DF
204,2022,9,ES
1151,2022,9,GO
5533,2022,9,MA
2529,2022,9,MG
245,2022,9,MS
8876,2022,9,MT
12746,2022,9,PA
58,2022,9,PB
1947,2022,9,PE
3871,2022,9,PI
85,2022,9,PR
219,2022,9,RJ
444,2022,9,RN
5705,2022,9,RO
328,2022,9,RR
119,2022,9,RS
69,2022,9,SC
6,2022,9,SE
258,2022,9,SP
4593,2022,9,TO
1348,2022,10,AC
27,2022,10,AL
1665,2022,10,AM
680,2022,10,AP
3683,2022,10,BA
925,2022,10,CE
10,2022,10,DF
270,2022,10,ES
752,2022,10,GO
5112,2022,10,MA
1487,2022,10,MG
51,2022,10,MS
1548,2022,10,MT
7488,2022,10,PA
144,2022,10,PB
649,2022,10,PE
5001,2022,10,PI
158,2022,10,PR
33,2022,10,RJ
257,2022,10,RN
905,2022,10,RO
286,2022,10,RR
160,2022,10,RS
81,2022,10,SC
6,2022,10,SE
62,2022,10,SP
3458,2022,10,TO
1212,2022,11,AC
12,2022,11,AL
1582,2022,11,AM
186,2022,11,AP
120,2022,11,BA
1505,2022,11,CE
329,2022,11,ES
119,2022,11,GO
3041,2022,11,MA
156,2022,11,MG
100,2022,11,MS
1746,2022,11,MT
4550,2022,11,PA
350,2022,11,PB
456,2022,11,PE
1376,2022,11,PI
171,2022,11,PR
5,2022,11,RJ
163,2022,11,RN
1843,2022,11,RO
628,2022,11,RR
131,2022,11,RS
172,2022,11,SC
1,2022,11,SE
49,2022,11,SP
2236,2022,11,TO
140,2022,12,AC
36,2022,12,AL
1174,2022,12,AM
109,2022,12,AP
137,2022,12,BA
1634,2022,12,CE
503,2022,12,ES
28,2022,12,GO
1681,2022,12,MA
42,2022,12,MG
182,2022,12,MS
411,2022,12,MT
1571,2022,12,PA
248,2022,12,PB
203,2022,12,PE
627,2022,12,PI
57,2022,12,PR
2,2022,12,RJ
124,2022,12,RN
228,2022,12,RO
432,2022,12,RR
106,2022,12,RS
28,2022,12,SC
15,2022,12,SE
34,2022,12,SP
597,2022,12,TO
158,2023,1,AC
50,2023,1,AL
1057,2023,1,AM
280,2023,1,AP
187,2023,1,BA
594,2023,1,CE
1,2023,1,DF
474,2023,1,ES
12,2023,1,GO
454,2023,1,MA
77,2023,1,MG
103,2023,1,MS
240,2023,1,MT
409,2023,1,PA
125,2023,1,PB
143,2023,1,PE
204,2023,1,PI
51,2023,1,PR
6,2023,1,RJ
71,2023,1,RN
108,2023,1,RO
413,2023,1,RR
64,2023,1,RS
35,2023,1,SC
20,2023,1,SE
62,2023,1,SP
481,2023,1,TO
472,2023,2,AC
55,2023,2,AL
842,2023,2,AM
693,2023,2,AP
249,2023,2,BA
409,2023,2,CE
2,2023,2,DF
478,2023,2,ES
88,2023,2,GO
266,2023,2,MA
171,2023,2,MG
71,2023,2,MS
515,2023,2,MT
348,2023,2,PA
210,2023,2,PB
49,2023,2,PE
150,2023,2,PI
25,2023,2,PR
10,2023,2,RJ
68,2023,2,RN
124,2023,2,RO
305,2023,2,RR
94,2023,2,RS
35,2023,2,SC
38,2023,2,SE
36,2023,2,SP
413,2023,2,TO
353,2023,3,AC
56,2023,3,AL
1017,2023,3,AM
571,2023,3,AP
223,2023,3,BA
48,2023,3,CE
307,2023,3,ES
104,2023,3,GO
218,2023,3,MA
202,2023,3,MG
118,2023,3,MS
576,2023,3,MT
306,2023,3,PA
177,2023,3,PB
32,2023,3,PE
158,2023,3,PI
75,2023,3,PR
10,2023,3,RJ
92,2023,3,RN
65,2023,3,RO
700,2023,3,RR
107,2023,3,RS
58,2023,3,SC
132,2023,3,SE
109,2023,3,SP
796,2023,3,TO
115,2023,4,AC
33,2023,4,AL
672,2023,4,AM
180,2023,4,AP
269,2023,4,BA
15,2023,4,CE
2,2023,4,DF
66,2023,4,ES
134,2023,4,GO
310,2023,4,MA
134,2023,4,MG
64,2023,4,MS
644,2023,4,MT
150,2023,4,PA
65,2023,4,PB
40,2023,4,PE
114,2023,4,PI
56,2023,4,PR
3,2023,4,RJ
25,2023,4,RN
63,2023,4,RO
364,2023,4,RR
137,2023,4,RS
59,2023,4,SC
59,2023,4,SE
22,2023,4,SP
462,2023,4,TO
189,2023,5,AC
9,2023,5,AL
600,2023,5,AM
125,2023,5,AP
474,2023,5,BA
21,2023,5,CE
10,2023,5,DF
73,2023,5,ES
292,2023,5,GO
675,2023,5,MA
274,2023,5,MG
205,2023,5,MS
1666,2023,5,MT
250,2023,5,PA
45,2023,5,PB
24,2023,5,PE
215,2023,5,PI
186,2023,5,PR
16,2023,5,RJ
22,2023,5,RN
100,2023,5,RO
213,2023,5,RR
127,2023,5,RS
200,2023,5,SC
8,2023,5,SE
145,2023,5,SP
902,2023,5,TO
241,2023,6,AC
7,2023,6,AL
283,2023,6,AM
48,2023,6,AP
439,2023,6,BA
98,2023,6,CE
11,2023,6,DF
85,2023,6,ES
343,2023,6,GO
1556,2023,6,MA
384,2023,6,MG
270,2023,6,MS
2447,2023,6,MT
714,2023,6,PA
27,2023,6,PB
115,2023,6,PE
571,2023,6,PI
185,2023,6,PR
34,2023,6,RJ
44,2023,6,RN
144,2023,6,RO
164,2023,6,RR
80,2023,6,RS
149,2023,6,SC
134,2023,6,SP
1472,2023,6,TO
521,2023,7,AC
15,2023,7,AL
2044,2023,7,AM
93,2023,7,AP
715,2023,7,BA
297,2023,7,CE
21,2023,7,DF
146,2023,7,ES
366,2023,7,GO
2677,2023,7,MA
550,2023,7,MG
307,2023,7,MS
1453,2023,7,MT
2050,2023,7,PA
55,2023,7,PB
246,2023,7,PE
1318,2023,7,PI
121,2023,7,PR
97,2023,7,RJ
70,2023,7,RN
578,2023,7,RO
252,2023,7,RR
221,2023,7,RS
114,2023,7,SC
15,2023,7,SE
253,2023,7,SP
2089,2023,7,TO
2129,2023,8,AC
18,2023,8,AL
5657,2023,8,AM
268,2023,8,AP
738,2023,8,BA
767,2023,8,CE
21,2023,8,DF
133,2023,8,ES
488,2023,8,GO
3365,2023,8,MA
1037,2023,8,MG
239,2023,8,MS
2626,2023,8,MT
6843,2023,8,PA
107,2023,8,PB
922,2023,8,PE
2413,2023,8,PI
389,2023,8,PR
94,2023,8,RJ
200,2023,8,RN
2160,2023,8,RO
747,2023,8,RR
812,2023,8,RS
473,2023,8,SC
14,2023,8,SE
352,2023,8,SP
2920,2023,8,TO
3549,2023,9,AC
28,2023,9,AL
7112,2023,9,AM
546,2023,9,AP
3372,2023,9,BA
1056,2023,9,CE
18,2023,9,DF
191,2023,9,ES
651,2023,9,GO
5180,2023,9,MA
1803,2023,9,MG
339,2023,9,MS
4219,2023,9,MT
9544,2023,9,PA
138,2023,9,PB
1424,2023,9,PE
4508,2023,9,PI
166,2023,9,PR
100,2023,9,RJ
185,2023,9,RN
3128,2023,9,RO
383,2023,9,RR
34,2023,9,RS
89,2023,9,SC
4,2023,9,SE
375,2023,9,SP
5266,2023,9,TO
1915,2023,10,AC
42,2023,10,AL
4007,2023,10,AM
1126,2023,10,AP
3301,2023,10,BA
2106,2023,10,CE
183,2023,10,ES
369,2023,10,GO
4598,2023,10,MA
931,2023,10,MG
495,2023,10,MS
2454,2023,10,MT
11401,2023,10,PA
262,2023,10,PB
906,2023,10,PE
4496,2023,10,PI
34,2023,10,PR
7,2023,10,RJ
359,2023,10,RN
1545,2023,10,RO
496,2023,10,RR
61,2023,10,RS
21,2023,10,SC
19,2023,10,SE
58,2023,10,SP
3328,2023,10,TO
218,2023,11,AC
43,2023,11,AL
1606,2023,11,AM
924,2023,11,AP
1305,2023,11,BA
1856,2023,11,CE
3,2023,11,DF
493,2023,11,ES
181,2023,11,GO
3026,2023,11,MA
644,2023,11,MG
1815,2023,11,MS
3705,2023,11,MT
8206,2023,11,PA
295,2023,11,PB
448,2023,11,PE
1291,2023,11,PI
72,2023,11,PR
22,2023,11,RJ
181,2023,11,RN
1127,2023,11,RO
601,2023,11,RR
57,2023,11,RS
61,2023,11,SC
25,2023,11,SE
54,2023,11,SP
1598,2023,11,TO
37,2023,12,AC
49,2023,12,AL
1261,2023,12,AM
99,2023,12,AP
896,2023,12,BA
1835,2023,12,CE
377,2023,12,ES
132,2023,12,GO
1928,2023,12,MA
372,2023,12,MG
503,2023,12,MS
1178,2023,12,MT
2442,2023,12,PA
202,2023,12,PB
228,2023,12,PE
637,2023,12,PI
79,2023,12,PR
5,2023,12,RJ
94,2023,12,RN
226,2023,12,RO
333,2023,12,RR
31,2023,12,RS
47,2023,12,SC
34,2023,12,SE
66,2023,12,SP
540,2023,12,TO
143,2024,1,AC
93,2024,1,AL
1834,2024,1,AM
137,2024,1,AP
298,2024,1,BA
451,2024,1,CE
2,2024,1,DF
854,2024,1,ES
126,2024,1,GO
517,2024,1,MA
74,2024,1,MG
369,2024,1,MS
847,2024,1,MT
771,2024,1,PA
291,2024,1,PB
121,2024,1,PE
338,2024,1,PI
52,2024,1,PR
9,2024,1,RJ
115,2024,1,RN
102,2024,1,RO
724,2024,1,RR
21,2024,1,RS
26,2024,1,SC
31,2024,1,SE
75,2024,1,SP
769,2024,1,TO
163,2024,2,AC
72,2024,2,AL
1240,2024,2,AM
588,2024,2,AP
156,2024,2,BA
323,2024,2,CE
4,2024,2,DF
465,2024,2,ES
120,2024,2,GO
176,2024,2,MA
139,2024,2,MG
170,2024,2,MS
863,2024,2,MT
447,2024,2,PA
214,2024,2,PB
51,2024,2,PE
154,2024,2,PI
60,2024,2,PR
2,2024,2,RJ
133,2024,2,RN
138,2024,2,RO
2173,2024,2,RR
54,2024,2,RS
55,2024,2,SC
32,2024,2,SE
93,2024,2,SP
1267,2024,2,TO
366,2024,3,AC
120,2024,3,AL
1362,2024,3,AM
435,2024,3,AP
434,2024,3,BA
57,2024,3,CE
3,2024,3,DF
281,2024,3,ES
219,2024,3,GO
268,2024,3,MA
207,2024,3,MG
309,2024,3,MS
1624,2024,3,MT
188,2024,3,PA
511,2024,3,PB
54,2024,3,PE
316,2024,3,PI
109,2024,3,PR
10,2024,3,RJ
296,2024,3,RN
222,2024,3,RO
1688,2024,3,RR
48,2024,3,RS
58,2024,3,SC
73,2024,3,SE
138,2024,3,SP
1863,2024,3,TO
191,2024,4,AC
27,2024,4,AL
1150,2024,4,AM
295,2024,4,AP
190,2024,4,BA
35,2024,4,CE
1,2024,4,DF
138,2024,4,ES
115,2024,4,GO
144,2024,4,MA
153,2024,4,MG
113,2024,4,MS
797,2024,4,MT
87,2024,4,PA
110,2024,4,PB
50,2024,4,PE
89,2024,4,PI
58,2024,4,PR
37,2024,4,RJ
157,2024,4,RN
94,2024,4,RO
748,2024,4,RR
